Received Date,From,Email Subject,Message Content
2021-01-07 20:30:17+05:30,=?ISO-8859-1?B?U0JJIENhcmQ=?= <updates@info.sbicreditcard.com>,Personal Accident Policy that also covers Disability Insurance,"text/html;
	charset=""ISO-8859-1"""
2021-01-07 19:56:09+05:30,"""Integrated"" <customercare@integratedindia.in>",Save tax and create wealth too !!,text/html; charset=UTF-8
2021-01-07 17:34:04+05:30,"""Ganesh R Naik"" <informations@hdfcbank.net>","=?utf-8?B?Q3VzdCBJRDpYWDYwMTg6IEV4Y2x1c2l2ZSBJbnZpdGUgdG8gQ2xhcw==?=
	=?utf-8?B?c2ljIFByZW1pdW0gQmFua2luZyE=?=","text/html;
	charset=""utf-8"""
2021-01-07 16:12:05+05:30,Myntra <updates@myntra.com>,=?UTF-8?Q?Don=E2=80=99t_Ditch_Your_Fitness_Resolutions?=,"multipart/alternative;
	boundary=""b1_cbb15aaff491bdfefb3076b1b49e2b3c"""
2021-01-07 15:53:17+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",Special Cashback Offer on HONDA Two-Wheelers,"multipart/alternative;
	boundary=""----=_NextPart_753_AB93F647.AB93F647"""
2021-01-07 13:52:51+05:30,HDFC Life - no reply <support@hdfclife.com>,Your renewal premium is due - Policy No. 21703949,"multipart/mixed;
 boundary=""{d66b22b5-cede-45cd-a7a3-6a26e3ffd8a1}"""
2021-01-07 12:12:15+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_68108118_327278086.1610001735074"""
2021-01-07 12:11:40+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_68510595_397614747.1610001700150"""
2021-01-07 12:11:10+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_68508987_1670102814.1610001669924"""
2021-01-07 11:45:24+05:30,"""JIOMART"" <Orders@jiomart.com>",Your JioMart Order Confirmed: 16099997579048207A,"multipart/alternative;
 boundary=--boundary_1798_4a30acc4-c2b0-41bf-93e6-170410a6a84b"
2021-01-07 11:39:55+05:30,HDFC Bank InstaAlerts <alerts@hdfcbank.net>,View: Account update for your HDFC Bank A/c,"multipart/mixed; 
	boundary=""----=_Part_57391085_626043734.1609999793475"""
2021-01-07 11:30:19+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_68059227_677830861.1609999219019"""
2021-01-07 11:15:37+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #406-4281458-9897101,"multipart/alternative; 
	boundary=""----=_Part_67637375_1633007578.1609998337079"""
2021-01-07 11:15:04+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #406-8341426-3306734,"multipart/alternative; 
	boundary=""----=_Part_67694933_1818399030.1609998303546"""
2021-01-07 10:24:45+05:30,XDA Developers <newsletter@xda-developers.com>,Microsoft is adding a Google Discover-like news and weather feed to the Windows 10 taskbar,text/html; charset=UTF-8
2021-01-07 10:17:04+05:30,=?UTF-8?B?SmlvU2Fhdm4=?= <info@invoice.saavnletters.com>,=?UTF-8?B?SW52b2ljZSBmb3IgeW91ciBwdXJjaGFzZSBhdCBTYWF2bg==?=,"multipart/mixed; boundary=""_----------=_160999478517286617"""
2021-01-07 10:16:23+05:30,HDFC Bank InstaAlerts <alerts@hdfcbank.net>,View: Account update for your HDFC Bank A/c,"multipart/mixed; 
	boundary=""----=_Part_59498187_632121366.1609994781505"""
2021-01-07 09:56:44+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_67222625_83908832.1609993604329"""
2021-01-07 09:56:22+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_67506913_426472865.1609993582274"""
2021-01-07 09:38:42+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #403-2719424-1992365 of 3 items,"multipart/alternative; 
	boundary=""----=_Part_67144424_278602206.1609992522163"""
2021-01-07 09:12:20+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #406-2060317-8461938,"multipart/alternative; 
	boundary=""----=_Part_67449771_1597256447.1609990940001"""
2021-01-07 08:00:06+05:30,"""Medium Daily Digest"" <noreply@medium.com>",=?UTF-8?B?RWZmaWNpZW50IFRpbWUtU2VyaWVzIFVzaW5nIFB5dGhvbuKAmXMgUG1kYXJpbWEgTGlicmFyeSB8IE11cmllbCBLb3Nha2EgaW4=?= =?UTF-8?B?IFRvd2FyZHMgRGF0YSBTY2llbmNl?=,multipart/alternative; boundary=107807f3fc1c4e4c33bd479147c2991b5446d94c5c5dddbd42a4367c292e
2021-01-07 07:34:00+05:30,<cbssbi.cas@sbi.co.in>,E-account statement for your SBI account(s).,"multipart/mixed;
	boundary=""----=_Part_3754_941472935.1609984985863"""
2021-01-07 06:26:56+05:30,=?UTF-8?B?RmxpcGthcnQ=?= <no-reply@ncp.flipkart.com>,=?UTF-8?B?R2V0dGluZyByZWFkeSBmb3Ig8J+NmiBQb25nYWw/?=,"multipart/alternative; boundary=""_----------=_160998015436284901"""
2021-01-07 05:35:14+05:30,"""Amazon.in"" <store-news@amazon.in>",Anni Designer Lycra Golden...,"multipart/alternative; 
	boundary=""----=_Part_24515002_1275052065.1609977914223"""
2021-01-07 03:57:53+05:30,=?utf-8?Q?Reid?= <reid@havensconsulting.net>,=?utf-8?Q?Livestream=20with=20John=20&=20Jason=20=2D=20Hosts=20of=20the=20BIFocal=20Podcast?=,"multipart/alternative; boundary=""_----------=_MCPart_449409139"""
2021-01-07 02:27:04+05:30,Amazon Reviews <donotreply@amazon.com>,"Did your recent Amazon order meet your expectations? Review it on
 Amazon","multipart/alternative; 
	boundary=""----=_Part_65098595_1433570437.1609966624070"""
2021-01-07 02:01:12+05:30,=?UTF-8?B?R2VhckJlc3Q=?= <no_reply_system@newsletter.gearbest.com>,"Dear Deepak Nambiar, some GB points in your account will expire
 soon. Check more details!",text/html; charset=UTF-8
2021-01-07 01:35:36+05:30,Statements@sbicard.com,Your SBI Gold Card Monthly Statement -Jan 2021,"multipart/mixed; boundary=""{5150c97e-fb1e-415a-8607-02fb105b2f6b}"""
2021-01-06 23:50:38+05:30,"""Pocket"" <noreply@getpocket.com>",=?UTF-8?B?SGF3YWlp4oCZcyBCZWFjaGVzIEFyZSBEaXNhcHBlYXJpbmc=?=,multipart/alternative; boundary=0fed260e3dee324f8088161eef171c754a60afe3490d240d98b6ac185fd8
2021-01-06 23:09:13+05:30,"""Pocket"" <noreply@getpocket.com>",=?UTF-8?B?4pyoVG9wIFJlYWRlcuKcqCBFbmpveSAzMCUgb2ZmIFBvY2tldCBQcmVtaXVt?=,multipart/alternative; boundary=88b5e550c679b95aa88f8ab7abd26418676b5cba44574df6604b6ecfc778
2021-01-06 20:49:28+05:30,ShoppersStop <shopping@ss.shoppers-stop.co.in>,Make room for more! Upto 50% OFF on home essentials,"multipart/alternative;
	boundary=""b1_886e7b891b1c303e0ab031f0efab00ea"""
2021-01-06 20:47:28+05:30,Citibank India <CitiAlert.India@citicorp.com>,Transaction confirmation on your Citibank credit card,text/HTML
2021-01-06 19:37:25+05:30,"""Pepperfry"" <newsletter@mktg.pepperfry.com>",=?utf-8?B?SGV5LCBpdCdzIE91ciBCaXJ0aGRheSBtb250aPCfpbM=?=,"multipart/alternative; boundary=""_----HHJ42znQKDs+LJ4NPs1Z9w===_05/F4-26654-B14C5FF5"""
2021-01-06 19:02:49+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",Know More about your Credit Card!,"multipart/alternative;
	boundary=""----=_NextPart_167_A71B006E.A71B006E"""
2021-01-06 18:56:28+05:30,"""ICICI Bank"" <services@custcomm.icicibank.com>",Test the power of the card in your wallet!,"multipart/alternative;
	boundary=""b1_41a82ebf88c2397c753cd700659c8d23"""
2021-01-06 18:26:08+05:30,credit_cards@icicibank.com,"Payment of INR 1 received on your ICICI Bank Credit Card 4315 XXXX
 XXXX 1011","multipart/mixed; 
	boundary=""----=_Part_2734_84419191.1609937765547"""
2021-01-06 16:58:33+05:30,Amazon Marketplace <marketplace-messages@amazon.in>,"Deepak Nambiar, regarding your recent order at Amazon.in.","multipart/alternative; 
	boundary=""----=_Part_59669124_870407739.1609932512746"""
2021-01-06 16:04:01+05:30,AJIO <style@mailer.ajio.in>,All The Kurtas You Need To Cart Right Now!,"text/html; charset=""UTF-8"""
2021-01-06 15:12:06+05:30,noreply@mysmitch.com,Email Verification for Smitch Security,multipart/alternative; boundary=e05f197586834a4f7e1cc9685a1d60d5de95da6f199ef3ea6829ee8e84b9
2021-01-06 14:08:31+05:30,"""Pepperfry"" <newsletter@mktg.pepperfry.com>",It's getting Bedder everyday!,"multipart/alternative; boundary=""_----qzyZP6A/G3fvxeCMYBDfIg===_F7/EB-45265-40775FF5"""
2021-01-06 11:57:56+05:30,Myntra <updates@myntra.com>,A Mini Winter Treat,"multipart/alternative;
	boundary=""b1_dce0f6a05ce87ddbd891062fa22a542b"""
2021-01-06 11:31:19+05:30,XDA Developers <newsletter@xda-developers.com>,Best Pixel 5 Cases in January 2021: What to Grab to Protect Your New Device,text/html; charset=UTF-8
2021-01-06 11:16:44+05:30,"""zomato"" <noreply@mailers.zomato.com>",=?UTF-8?B?TEVBS0VEISB6b21hdG8ncyB3aGF0c2FwcCBjaGF0IPCfpKs=?=,text/html; charset=UTF-8
2021-01-06 10:51:29+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_56016567_1575208643.1609910488561"""
2021-01-06 10:50:40+05:30,"""YES BANK CREDIT CARDS"" <customer.communication@custcom.yesbank.email>","Refer & avail Amazon Vouchers worth Rs.10,000","multipart/alternative;
	boundary=""----=_NextPart_535_A556E461.A556E461"""
2021-01-06 10:21:27+05:30,credit_cards@icicibank.com,ICICI Bank Credit Cards- EMI on Card XX1011,"multipart/mixed; 
	boundary=""----=_Part_3941_12120220.1609908683627"""
2021-01-06 09:31:41+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>","Your Amazon.in order #403-2719424-1992365 of 3 items has been
 dispatched","multipart/alternative; 
	boundary=""----=_Part_55364530_1179248847.1609905700717"""
2021-01-06 09:10:45+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #406-8341426-3306734 of 2 items,"multipart/alternative; 
	boundary=""----=_Part_55563555_1276768423.1609904445413"""
2021-01-06 08:09:42+05:30,=?UTF-8?B?RmxpcGthcnQ=?= <no-reply@ncp.flipkart.com>,=?UTF-8?B?SGVhcnR5IPCfmItTbmFja3MgZm9yIENoaWxseSBXaW50ZXJzLi4=?=,"multipart/alternative; boundary=""_----------=_160989781940529780"""
2021-01-06 08:00:04+05:30,"""Medium Daily Digest"" <noreply@medium.com>",=?UTF-8?B?NiBDb29sIFB5dGhvbiBUcmlja3MgWW91IFNob3VsZCBLbm93IHwgU29uZXIgWcSxbGTEsXLEsW0gaW4gVG93YXJkcyBEYXRhIFNj?= =?UTF-8?B?aWVuY2U=?=,multipart/alternative; boundary=77c93f6129fe6771099004d68387dbc9f83ce78e153518eaafc5941ed97b
2021-01-06 05:56:08+05:30,"""Amazon.in"" <store-news@amazon.in>",Mivi ThunderBeats Bluetooth...,"multipart/alternative; 
	boundary=""----=_Part_23196824_1532798070.1609892767817"""
2021-01-06 01:44:28+05:30,"""Bitdefender"" <bitdefender@hello.bitdefender.com>",Unique chance to get Bitdefender for only $20.21 in 2021.,"multipart/alternative;
 boundary=""--=_---NextPart--=_-vEjubBJuq4"""
2021-01-05 23:20:05+05:30,ShoppersStop <shopping@ss.shoppers-stop.co.in>,The best of the west now at your footstep. Women's Westernwear at upto 50% OFF,"multipart/alternative;
	boundary=""b1_a69081184113446ba69b8d654cbc130b"""
2021-01-05 22:03:17+05:30,HDFC Bank InstaAlerts <alerts@hdfcbank.net>,View: Account update for your HDFC Bank A/c,"multipart/mixed; 
	boundary=""----=_Part_46277765_940302097.1609864395919"""
2021-01-05 21:53:22+05:30,"""Pocket"" <noreply@getpocket.com>","=?UTF-8?B?VGhlc2UgRXZlcnlkYXkg4oCYU2NhbXPigJkgSGF2ZSBCZWNvbWUgU28gTm9ybWFsaXplZCBUaGF0IFdlIEhhcmRseSBFdmVuIE5vdA==?=
 =?UTF-8?B?aWNlIFRoZW0gQW55bW9yZQ==?=",multipart/alternative; boundary=b4be71613e12f73691d3c51099e01024f05a5483a4e396c0717082d106ff
2021-01-05 20:40:08+05:30,"""Amazon.in"" <do-not-reply@amazon.in>",Amazon Pay Reward  Unlocked - Get flat Rs50 back on Indane Gas,"multipart/alternative; 
	boundary=""----=_Part_50793139_2035956764.1609859407717"""
2021-01-05 20:39:47+05:30,"""Amazon.in"" <auto-confirm@amazon.in>",Your Amazon.in order #403-2719424-1992365 of 3 items,"multipart/alternative; 
	boundary=""----=_Part_50200950_567701821.1609859386803"""
2021-01-05 20:39:34+05:30,Amazon Pay balance <AmazonPay-balance@amazon.in>,Rs 285.00 was paid on Amazon.in,"multipart/alternative; 
	boundary=""----=_Part_50553936_1744380666.1609859373984"""
2021-01-05 20:21:51+05:30,AJIO <style@mailer.ajio.in>,=?UTF-8?Q?Here=E2=80=99s_a_New_Year_treat_you_can=E2=80=99t_resist!?=,"text/html; charset=""UTF-8"""
2021-01-05 19:48:14+05:30,=?ISO-8859-1?B?U0JJIENhcmQ=?= <updates@info.sbicreditcard.com>,Make your health decisions wisely & also cover COVID-19 expenses,"text/html;
	charset=""ISO-8859-1"""
2021-01-05 19:47:30+05:30,"""Amazon.in"" <payments-messages@amazon.in>",Refund on order 403-8249182-3096365,"multipart/alternative; 
	boundary=""----=_Part_50098551_1042203304.1609856250184"""
2021-01-05 19:45:17+05:30,"""Pepperfry"" <newsletter@mktg.pepperfry.com>",=?utf-8?B?RGlubmVyIFBhcnR5IG9uIFVzIfCfjbI=?=,"multipart/alternative; boundary=""_----OM0ebzr2bkNRg7v6PlD9vg===_43/4E-02318-17474FF5"""
2021-01-05 14:08:39+05:30,"""Pepperfry"" <newsletter@mktg.pepperfry.com>","She Sells, Sheesham, on the Extra OFF!","multipart/alternative; boundary=""_----0rASlXoz1B9nb/ivAeQflA===_71/B0-38359-E8524FF5"""
2021-01-05 13:32:46+05:30,"""return@amazon.in"" <return@amazon.in>",Your refund for RNG EKO GREEN 200 Watt/6.5KPA....,"multipart/alternative; 
	boundary=""----=_Part_46834330_475944388.1609833765924"""
2021-01-05 13:31:41+05:30,Amazon Pay balance <in-gc-orders@gc.email.amazon.in>,Amazon has added a Refund Gift Card to your Amazon Pay balance,"multipart/alternative; 
	boundary=""----=_Part_46697668_2140167279.1609833701430"""
2021-01-05 12:45:22+05:30,Myntra <updates@myntra.com>,=?UTF-8?Q?=F0=9F=8E=89Let_The_Pongal_Kondattam_Start_Early_=F0=9F=98=81?=,"multipart/alternative;
	boundary=""b1_56efd838cce162176617f127a5252b8c"""
2021-01-05 11:00:20+05:30,"""Spotify"" <no-reply@spotify.com>",Take control of your music with 1 month of Premium free.,multipart/alternative; boundary=e0e038f4727f8586cf9025b28dd98f4a8ac2f590dd8bd954979a72f40051
2021-01-05 09:59:20+05:30,YONO SBI <yonobysbi@sbi.co.in>,"You are few steps away from Rs 4,000,000 Life Cover.","text/html; charset=""us-ascii"""
2021-01-05 09:44:57+05:30,XDA Developers <newsletter@xda-developers.com>,Google may be working on a new Nest Hub with a Soli radar for gestures,text/html; charset=UTF-8
2021-01-05 08:00:08+05:30,"""Medium Daily Digest"" <noreply@medium.com>",Python Decorators Explained | Matt Harzewski in The Startup,multipart/alternative; boundary=b86046e40663745635c3d8acddc9dc8adafeed284f6f6bbdb17dd4d155f5
2021-01-05 06:02:36+05:30,"""Amazon.in"" <store-news@amazon.in>",Women's Rayon Hand Work Casual...,"multipart/alternative; 
	boundary=""----=_Part_21960036_1897799159.1609806756162"""
2021-01-05 02:36:18+05:30,Amazon Marketplace <marketplace-messages@amazon.in>,"Deepak Nambiar, regarding your recent order at Amazon.in.","multipart/alternative; 
	boundary=""----=_Part_43707862_514114094.1609794377663"""
2021-01-05 02:18:16+05:30,"""Tripadvisor"" <hello@mp1.tripadvisor.com>",UPDATE REQUESTED,"text/html; charset=""UTF-8"""
2021-01-04 23:58:00+05:30,"""Pocket"" <noreply@getpocket.com>",=?UTF-8?B?TXkgRGlubmVycyB3aXRoIGxlIENhcnLDqQ==?=,multipart/alternative; boundary=837837e5e8a60ad3d87712f447fa801b1f81484ed899fed4b9ccb92c8a51
2021-01-04 22:00:07+05:30,Myntra <updates@myntra.com>,"=?UTF-8?Q?In_2021,_Let's_Save_The_Planet=F0=9F=8C=8D?=","multipart/alternative;
	boundary=""b1_5d58370ce4909d72f931b6c61a15eee8"""
2021-01-04 19:55:31+05:30,BookMyShow <no-reply@entertainment.bookmyshow.com>,=?UTF-8?Q?Drive_into_the_wonders_of_WW84_=F0=9F=9A=97?=,text/html; charset=UTF-8
2021-01-04 19:37:33+05:30,"""Pepperfry"" <newsletter@mktg.pepperfry.com>",2020 Mood Guide for your Living Room...,"multipart/alternative; boundary=""_----+4SlP7YZzCIcyEYwv3kxHg===_D7/67-26654-E1123FF5"""
2021-01-04 18:20:15+05:30,ShoppersStop <shopping@ss.shoppers-stop.co.in>,"Keep your fashion game strong with these handbags, now at Upto 50% OFF","multipart/alternative;
	boundary=""b1_269cf6cce56a6b4e351824f8dacd27c8"""
2021-01-04 17:16:00+05:30,=?UTF-8?B?RmxpcGthcnQ=?= <no-reply@ncp.flipkart.com>,=?UTF-8?B?Q2F1dGlvbiEgQmV3YXJlIG9mIEZyYXVkdWxlbnQgT2ZmZXJz?=,"multipart/alternative; boundary=""_----------=_1609760755141451589"""
2021-01-04 16:40:06+05:30,"""return@amazon.in"" <return@amazon.in>",Your return of RNG EKO GREEN 200 Watt/6.5KPA...,"multipart/alternative; 
	boundary=""----=_Part_39197247_376960218.1609758606441"""
2021-01-04 16:22:06+05:30,Account_Services@icicibank.com,"Dispatched: Your ICICI Bank Credit Card - Amazon Pay ICICI Bank
 Credit Card status",text/html; charset=us-ascii
2021-01-04 16:14:55+05:30,"""Integrated"" <customercare@integratedindia.in>",IT Return Filing Date Extended ! Don't miss this Opportunity !,text/html; charset=UTF-8
2021-01-04 16:04:32+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",Get Quick Loan of INR 31000 at 11.99% p.a.,"multipart/alternative;
	boundary=""----=_NextPart_168_9C2BF1A2.9C2BF1A2"""
2021-01-04 15:44:29+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_38931306_2027376370.1609755268491"""
2021-01-04 14:07:37+05:30,"""Pepperfry"" <newsletter@mktg.pepperfry.com>","New Year, New Monday Motivation!","multipart/alternative; boundary=""_----pWYX+koRNNkkFogCKbYg6Q===_35/98-17146-CC3D2FF5"""
2021-01-04 13:46:44+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #406-5901048-5944347 of 2 items,"multipart/alternative; 
	boundary=""----=_Part_37595040_623996739.1609748203711"""
2021-01-04 11:55:11+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_36957679_1291429744.1609741510742"""
2021-01-04 11:54:09+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_36724757_1701534793.1609741449287"""
2021-01-04 11:53:48+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_36578979_1035836673.1609741428483"""
2021-01-04 11:15:43+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>","Your Amazon.in order #406-2708597-6425116 of 1 item has been
 dispatched","multipart/alternative; 
	boundary=""----=_Part_36521962_1937013682.1609739142792"""
2021-01-04 10:54:31+05:30,"""HDFC Bank"" <informations@hdfcbank.net>","=?utf-8?B?RGVlcGFrLCBjb252ZXJ0IHlvdXIgQ3JlZGl0IENhcmQgeHg1MzQ0IA==?=
	=?utf-8?B?b3V0c3RhbmRpbmcgaW50byBTbWFydEVNSSBvZiBScy42NDUx?=","text/html;
	charset=""utf-8"""
2021-01-04 09:41:23+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #403-7637657-4361914,"multipart/alternative; 
	boundary=""----=_Part_36164066_2082228852.1609733482566"""
2021-01-04 09:38:59+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #403-1332100-1697958,"multipart/alternative; 
	boundary=""----=_Part_36280430_1325525035.1609733338875"""
2021-01-04 09:34:30+05:30,XDA Developers <newsletter@xda-developers.com>,The Galaxy S21 launches January 14th at Samsung's first Unpacked of 2021,text/html; charset=UTF-8
2021-01-04 05:52:29+05:30,"""Amazon.in"" <store-news@amazon.in>",New Ethnic 4 You Women Long...,"multipart/alternative; 
	boundary=""----=_Part_21167026_1712154538.1609719748745"""
2021-01-04 03:08:23+05:30,Amazon Marketplace <marketplace-messages@amazon.in>,"Deepak Nambiar, regarding your recent order at Amazon.in.","multipart/alternative; 
	boundary=""----=_Part_34684195_1789102575.1609709902891"""
2021-01-04 00:38:47+05:30,"""Amazon.in"" <order-update@amazon.in>",Important update regarding your Amazon.in order,"multipart/alternative; 
	boundary=""----=_Part_33900221_626804873.1609700926673"""
